-1,-1,-1,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,6,7,7,7,7,8,-1,-1,-1,-1
-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,-1,26,-1,-1,-1,-1,28,-1,-1,-1,-1
-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,-1,26,-1,-1,-1,-1,28,-1,-1,-1,-1
-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,-1,26,-1,-1,-1,-1,28,-1,-1,-1,-1
-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,137,137,137,137,137,28,137,-1,-1,-1,26,-1,-1,-1,-1,28,-1,-1,-1,-1
-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,116,116,116,116,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,137,137,137,-1,-1,-1,28,137,137,137,137,46,47,47,47,47,48,-1,-1,-1,-1
-1,-1,-1,26,-1,-1,-1,-1,116,116,116,116,116,116,116,116,116,116,116,116,116,-1,-1,-1,-1,-1,-1,-1,137,157,157,157,157,-1,-1,28,-1,-1,-1,-1,66,67,67,67,67,68,-1,-1,-1,-1
-1,-1,-1,26,-1,116,116,116,116,116,116,116,116,116,116,116,116,-1,-1,-1,116,-1,-1,157,157,157,157,157,157,157,157,157,157,157,157,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,26,116,116,116,116,116,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,157,157,157,-1,-1,-1,-1,-1,157,157,157,157,157,-1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
