-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,124,124,124,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,124,124,124,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,124,-1,-1,124,124,-1,124,124,124,-1,-1,-1,-1,-1,124,124,124,124,-1,-1,124,124,124,124,124,124,124,124,-1,-1,-1,-1,-1,-1,124,124,124,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,124,124,124,116,-1,-1,-1,-1,124,124,124,124,124,124,63,124,124,124,124,124,124,-1,-1,124,124,124,124,124,-1,-1,124,-1,-1,-1,-1,-1,-1,124,64,-1,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,124,-1,-1,-1,124,124,124,124,-1,-1,-1,-1,124,63,63,124,124,124,-1,-1,-1,-1,-1,124,124,-1,124,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,124,64,-1,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,124,-1,-1,-1,-1,124,-1,124,-1,-1,124,124,-1,-1,-1,124,124,-1,-1,-1,-1,-1,-1,-1,124,124,124,-1,-1,124,124,-1,-1,-1,-1,-1,-1,124,-1,124,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,124,124,-1,-1,-1,124,-1,124,124,-1,124,124,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,-1,124,-1,-1,-1,156,-1,-1,124,-1,124,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,124,124,156,124,124,-1,-1,124,-1,-1,124,-1,-1,-1,-1,-1,124,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,124,124,-1,-1,116,116,156,-1,124,-1,124,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,124,156,124,124,124,124,124,-1,-1,-1,-1,-1,-1,-1,-1,124,124,-1,-1,-1,-1,124,124,124,124,-1,-1,-1,124,124,116,116,116,116,156,124,-1,124,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,124,156,-1,124,124,-1,-1,-1,-1,-1,124,124,-1,-1,-1,-1,-1,-1,-1,124,124,124,-1,-1,124,124,-1,-1,-1,124,124,124,124,124,124,124,-1,124,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,124,124,124,124,-1,117,117,124,124,124,124,-1,-1,-1,-1,-1,124,124,-1,-1,124,124,124,124,124,124,124,-1,124,124,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,124,-1,-1,-1,124,124,124,124,-1,124,-1,-1,124,-1,117,117,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,-1,-1,-1,-1,-1
